Time,EEG
30.83,1444.953619392255
30.84,1259.2569092569584
30.85,1058.1512141690362
30.86,880.4368594558475
30.87,760.6708536363407
30.88,728.211230006531
30.89,804.7402045155093
30.9,1003.9478379779215
30.91,1294.59543423883
30.92,1593.8309886792174
30.93,1824.12211650298
30.94,1976.4484688862046
30.95,2068.8795914039156
30.96,2103.0182252804443
30.97,2087.6133844387223
30.98,2052.551110064685
30.99,2011.690299200322
31.0,1961.9928548100656
31.01,1912.9529428486883
31.02,1874.22175040878
31.03,1822.550274038858
31.04,1740.1177230070464
31.05,1629.6746254889688
31.06,1487.9723546516886
31.07,1304.0376947912198
31.08,1089.8431693897976
31.09,888.3574432324597
31.1,722.0369453460493
31.11,574.0664001488424
31.12,453.332283593415
31.13,382.1007248044708
31.14,364.41807165172764
31.15,382.61591863461354
31.16,436.511473954518
31.17,545.8299513890165
31.18,709.7160846010107
31.19,923.1203896091256
31.2,1182.4284738037234
31.21,1448.2693626587284
31.22,1677.2623956966388
31.23,1846.7706930255113
31.24,1943.0029339236992
31.25,1939.657538200179
31.26,1804.8092526594332
31.27,1527.7019156878512
31.28,1124.1459579708555
31.29,655.4319575354318
31.3,226.2289339870188
31.31,-81.92984544653709
31.32,-248.41314326381283
31.33,-296.7977424638197
31.34,-251.74997475143635
31.35,-133.8297870115324
31.36,30.527649933634592
31.37,209.91481186658729
31.38,344.6347482939378
31.39,362.3366343091062
31.4,255.0358792101112
31.41,92.85090393150716
31.42,-64.06904145267147
31.43,-215.8171614988819
31.44,-374.24212639415003
31.45,-549.9970772937347
31.46,-761.4330222274037
31.47,-982.5097254137463
31.48,-1168.2739763652573
31.49,-1324.680021186467
31.5,-1499.4228192588284
31.51,-1712.4263280047035
31.52,-1946.4046011297398
31.53,-2166.668372373711
31.54,-2327.659279706522
31.55,-2408.460394259225
31.56,-2451.1530565885496
31.57,-2508.414974492138
31.58,-2604.12383418874
31.59,-2727.309693847076
31.6,-2843.4109742791925
31.61,-2912.6727298617616
31.62,-2899.3975977256214
31.63,-2775.357909892465
31.64,-2522.0658006021335
31.65,-2143.9749831082745
31.66,-1675.683756650607
31.67,-1160.5973084213185
31.68,-647.030235660514
31.69,-172.4522471032621
31.7,241.4772834256545
31.71,591.1622553846984
31.72,877.9903028230029
31.73,1078.8161915993414
31.74,1157.5129265955347
31.75,1113.4422327237003
31.76,984.5562257842031
31.77,810.9512856555297
31.78,621.6246558748355
31.79,460.2607905005753
31.8,356.295905395915
31.81,305.0846555796554
31.82,334.96561441242574
31.83,504.06425440315286
31.84,807.621819376522
31.85,1159.129939921504
31.86,1455.599328145211
31.87,1597.2884704712612
31.88,1484.0807839931933
31.89,1095.0759396434842
31.9,500.0557190183157
31.91,-215.24513814497814
31.92,-966.2309766728935
31.93,-1659.5434563062288
31.94,-2206.019601443637
31.95,-2534.4344084418517
31.96,-2608.7817722274212
31.97,-2443.680554238548
31.98,-2093.2104450886563
31.99,-1637.956364698397
32.0,-1166.982964407518
32.01,-742.1816204845791
32.02,-395.47159431570486
32.03,-160.3794301765962
32.04,-67.89581329862213
32.05,-111.85026004578158
32.06,-276.7236419973676
32.07,-531.7831655136082
32.08,-803.2101109152018
32.09,-1030.1054971552862
32.1,-1214.8401645172637
32.11,-1371.3138336072088
32.12,-1522.1704963135055
32.13,-1700.5139720313161
32.14,-1904.2865935968073
32.15,-2085.9297474903665
32.16,-2214.6253151421465
32.17,-2286.6948930499616
32.18,-2290.5555940440545
32.19,-2228.173281653765
32.2,-2131.0717668910515
32.21,-2013.2674102936198
32.22,-1877.333753118214
32.23,-1731.9640313923771
32.24,-1598.3087396032058
32.25,-1506.9476090565784
32.26,-1461.0269095618028
32.27,-1404.729643701557
32.28,-1261.6331239700996
32.29,-1000.2540331784407
32.3,-641.6347566360346
32.31,-239.62376963732632
32.32,127.14266923869904
32.33,405.7947650313675
32.34,596.831807228327
32.35,723.7496619976134
32.36,783.5572750673199
32.37,758.095988345208
32.38,654.468728083011
32.39,512.0577303115308
32.4,379.3195975572445
32.41,284.59393657036253
32.42,244.9458865691975
32.43,271.0570421074443
32.44,367.99085606323376
32.45,546.4076553879879
32.46,814.9699954899006
32.47,1153.7124836676235
32.48,1505.2942619679911
32.49,1804.1387530954703
32.5,2012.4188293635318
32.51,2114.361487340112
32.52,2106.66426105905
32.53,1992.161501844932
32.54,1812.2381497210838
32.55,1624.9537264201474
32.56,1462.615766273907
32.57,1339.1810343136226
32.58,1289.6812092705838
32.59,1360.8082600614885
32.6,1567.0091141781359
32.61,1897.8685543518843
32.62,2348.967848242587
32.63,2876.194066266129
32.64,3428.2704728324534
32.65,3974.705237199487
32.66,4504.119612423714
32.67,4966.857859136542
32.68,5297.8242030554
32.69,5478.809845017569
32.7,5527.018021836389
32.71,5467.111764201684
32.72,5326.148005023656
32.73,5117.010944555598
32.74,4848.670619104031
32.75,4516.714358772939
32.76,4138.15826573868
32.77,3755.3826174511883
32.78,3396.4958060315475
32.79,3046.678698921565
32.8,2674.7720688265817
32.81,2268.687620251337
32.82,1858.9872230114522
32.83,1481.0004571213992
32.84,1156.7443848427104
32.85,880.9443105469934
32.86,628.6360821001986
32.87,372.6787960655453
32.88,102.81924821533003
32.89,-155.5827035117572
32.9,-358.31591333617587
32.91,-492.99546127363635
32.92,-574.7752146660868
32.93,-628.5628836191112
32.94,-684.4972316561768
32.95,-785.1747072500481
32.96,-953.6533779936763
32.97,-1161.5482118262457
32.98,-1375.8275410499245
32.99,-1580.757013520184
33.0,-1761.5783433547356
33.01,-1903.985132011522
33.02,-2031.2205081799304
33.03,-2181.2258393032207
33.04,-2329.435215561905
33.05,-2408.1432284793987
33.06,-2402.7278863450524
33.07,-2346.1285930822346
33.08,-2259.849327261226
33.09,-2156.4543464594467
33.1,-2064.1117879730755
33.11,-1972.21021263948
33.12,-1833.9511503567292
33.13,-1658.873277303612
33.14,-1519.7310526880115
33.15,-1449.5655085309481
33.16,-1435.3203121374156
33.17,-1458.5726295291636
33.18,-1503.8795233107232
33.19,-1548.791760023315
33.2,-1614.949359898318
33.21,-1760.3019331156738
33.22,-2003.724630438631
33.23,-2305.6175169682892
33.24,-2656.268873194756
33.25,-3067.437187475373
33.26,-3525.190703600707
33.27,-4000.670241284004
33.28,-4474.653068259942
33.29,-4887.806937106526
33.3,-5169.117511443202
33.31,-5301.815701950755
33.32,-5307.567151011713
33.33,-5185.809067984408
33.34,-4960.933905148965
33.35,-4691.410293181477
33.36,-4394.953269454317
33.37,-4059.7170631935637
33.38,-3717.3345213440357
33.39,-3395.373407852433
33.4,-3089.763022110194
33.41,-2799.8448084123174
33.42,-2535.518870494305
33.43,-2266.250407419267
33.44,-1970.3148436702554
33.45,-1673.8140183828345
33.46,-1408.1576277414545
33.47,-1191.8374057380424
33.48,-1074.3581756441952
33.49,-1080.859177702577
33.5,-1183.484009035898
33.51,-1351.2764931872005
33.52,-1573.0540667361274
33.53,-1804.5049520326452
33.54,-1993.2318688513465
33.55,-2127.50145120142
33.56,-2204.0991958200707
33.57,-2206.0829209633375
33.58,-2135.5957972351625
33.59,-1986.7531612999226
33.6,-1721.0669428560275
33.61,-1311.3270956487993
33.62,-785.0022936767037
33.63,-212.37977780512222
33.64,341.6476100647323
33.65,834.8157065026995
33.66,1252.8398696612805
33.67,1599.053481809515
33.68,1850.6556875328013
33.69,1961.0617856256574
33.7,1904.9397564169165
33.71,1718.214433686372
33.72,1503.2427243853947
33.73,1374.1853508279535
33.74,1414.5132831900585
33.75,1622.984793994023
33.76,1904.814052413087
33.77,2177.0184876474395
33.78,2413.3638435928983
33.79,2593.3890330490253
33.8,2707.6646947862164
33.81,2764.1147681199764
33.82,2767.759096823355
33.83,2695.057608118497
33.84,2569.9980225364425
33.85,2458.24664101761
33.86,2394.586862273095
33.87,2400.6842897573615
33.88,2491.7732057601356
33.89,2640.3487041373282
33.9,2799.105880597625
33.91,2931.371652123703
33.92,3028.1510970865943
33.93,3083.79870765325
33.94,3114.1125834837176
33.95,3120.044160067128
33.96,3083.0422301958033
33.97,2993.3334470832865
33.98,2848.130278457685
33.99,2671.2216435498426
34.0,2521.394493986739
34.01,2442.463106088163
34.02,2452.175463287069
34.03,2533.7708878926032
34.04,2659.19679980919
34.05,2785.9057432602003
34.06,2890.3709737690265
34.07,2965.095552426393
34.08,2994.468973905952
34.09,2972.2780887339577
34.1,2916.759329358296
34.11,2847.754379521973
34.12,2806.551866424154
34.13,2833.599023904393
34.14,2946.954812055617
34.15,3140.609506777503
34.16,3414.682348595366
34.17,3736.5582773538176
34.18,4026.5574743473644
34.19,4208.301918524201
34.2,4235.164325007592
34.21,4078.618688730564
34.22,3771.1832673746926
34.23,3392.181551352945
34.24,3002.5250663142447
34.25,2612.993745416943
34.26,2240.681103822564
34.27,1935.979988027714
34.28,1730.6880829591819
34.29,1621.3094443437762
34.3,1593.1818618489278
34.31,1574.2094838350154
34.32,1485.2353045611035
34.33,1324.031596591992
34.34,1160.5961409384918
34.35,1040.3614359493224
34.36,961.7532265520225
34.37,929.0052536004087
34.38,931.8810942900212
34.39,942.5615420848609
34.4,958.1904410434834
34.41,956.7919162933689
34.42,865.7650257593352
34.43,615.5528140810292
34.44,190.8861129197973
34.45,-375.68231819106273
34.46,-1022.042527699723
34.47,-1670.2965789949988
34.48,-2268.5469796177454
34.49,-2782.0169068219366
34.5,-3162.478985871305
34.51,-3351.841281093361
34.52,-3310.687372472416
34.53,-3043.2575866596385
34.54,-2608.358158283023
34.55,-2107.8603175361122
34.56,-1637.0470709797012
34.57,-1263.246400137733
34.58,-1035.5996465288881
34.59,-962.60938029972
34.6,-1039.9249324992138
34.61,-1258.2082179630888
34.62,-1586.0760447958764
34.63,-1949.734398668174
34.64,-2258.165974959659
34.65,-2451.383041910197
34.66,-2519.1389746746877
34.67,-2481.8829330255976
34.68,-2393.1279206421636
34.69,-2293.370590052012
34.7,-2194.167985334048
34.71,-2111.554952544758
34.72,-2086.0078932975084
34.73,-2142.8065290384216
34.74,-2300.694983268061
34.75,-2579.7067190430294
34.76,-2985.418326353883
34.77,-3476.860189563442
34.78,-4012.245397327822
34.79,-4548.670569465178
34.8,-5022.2284421535305
34.81,-5380.252519602951
34.82,-5605.187999738204
34.83,-5675.329982920608
34.84,-5585.2978078638225
34.85,-5347.213976537917
34.86,-4991.092841133906
34.87,-4577.177644073932
34.88,-4186.389050881808
34.89,-3859.87663261854
34.9,-3606.346598050016
34.91,-3425.0795077644448
34.92,-3292.6632396050104
34.93,-3168.4257013163005
34.94,-3053.1404620373255
34.95,-2927.595020458236
34.96,-2743.047014586914
34.97,-2505.9149799078696
34.98,-2280.9143664917606
34.99,-2094.061957909291
35.0,-1972.7827064097257
35.01,-1964.5873673918654
35.02,-2058.8050006622866
35.03,-2208.403563951331
35.04,-2407.95943469928
35.05,-2625.328961696566
35.06,-2783.036801780391
35.07,-2824.2604923709355
35.08,-2718.1360501017
35.09,-2414.9426792493077
35.1,-1907.7987146104815
35.11,-1275.3546483693276
35.12,-601.5236332683443
35.13,34.8618867241891
35.14,531.636686508282
35.15,831.0955641924985
35.16,942.7191116296012
35.17,894.995125273612
35.18,716.8097402580083
35.19,470.7489535695064
35.2,220.15976677416032
35.21,1.3444788628046955
35.22,-146.02209738599805
35.23,-186.22546922224245
35.24,-127.56814112184101
35.25,-7.398337810959892
35.26,166.2887271039835
35.27,401.3788119812749
35.28,662.8600639455057
35.29,873.0685130623789
35.3,970.0904994352018
35.31,949.468979751982
35.32,859.134281543881
35.33,769.8148621976108
35.34,747.8059917525138
35.35,811.9169404167543
35.36,945.4150190764067
35.37,1145.4379365169657
35.38,1447.9546489343836
35.39,1868.0822678969034
35.4,2367.0192196281214
35.41,2868.484232912737
35.42,3296.9182504926544
35.43,3592.178880275507
35.44,3741.5382775804605
35.45,3795.9683141839487
35.46,3818.5119823426357
35.47,3828.548154857616
35.48,3835.3299260873455
35.49,3850.8172379335306
35.5,3870.429619378743
35.51,3860.525032040166
35.52,3798.8110241560953
35.53,3667.450295354108
35.54,3452.5359412534694
35.55,3172.2083805447337
35.56,2872.1778346059236
35.57,2580.9842801683503
35.58,2324.0631077576136
35.59,2135.471327884598
35.6,2041.1867321973
35.61,2037.7040392653043
35.62,2147.7465018855396
35.63,2387.6546548341776
35.64,2725.4501114496743
35.65,3102.571315067824
35.66,3470.9393262404787
35.67,3777.409292543396
35.68,3971.118324870715
35.69,4032.4284287035407
35.7,3969.0521701467287
35.71,3759.2741429099888
35.72,3402.326825250968
35.73,2968.649225660534
35.74,2559.387642539653
35.75,2240.05405343377
35.76,2040.9735705669225
35.77,1973.7217992917085
35.78,1997.4239861176366
35.79,2024.9287474515093
35.8,2014.898447938325
35.81,1957.4108297336631
35.82,1839.7252029822669
35.83,1648.6877056605108
35.84,1394.2604509144996
35.85,1103.91034311583
35.86,805.9323664864322
35.87,543.5974475893267
35.88,377.01857685287484
35.89,331.29595894784705
35.9,390.5005117543774
35.91,525.6152874183308
35.92,740.3432214098699
35.93,1038.2071675770758
35.94,1384.1495734644552
35.95,1719.4051668226045
35.96,1983.4189921169102
35.97,2133.524523188519
35.98,2167.9362541065966
35.99,2114.8041131615114
36.0,2004.8141287300357
36.01,1840.7231934341744
36.02,1598.1533491983605
36.03,1263.9359749841
36.04,869.9169862860049
36.05,475.95506925962883
36.06,100.84016030524849
36.07,-276.96165723576763
36.08,-693.7859091893662
36.09,-1188.1349296901371
36.1,-1762.04655492464
36.11,-2353.067407071096
36.12,-2869.0282310679618
36.13,-3253.319367554052
36.14,-3500.090335540625
36.15,-3639.033200529952
36.16,-3733.353020619091
36.17,-3804.287288836982
36.18,-3810.696506954018
36.19,-3709.6748307451576
36.2,-3497.932654739938
36.21,-3219.083730686191
36.22,-2941.1798604626747
36.23,-2715.123293914994
36.24,-2535.788375919625
36.25,-2350.830667877313
36.26,-2156.739466362266
36.27,-2000.8725368171995
36.28,-1948.554743330656
36.29,-2035.3218511501768
36.3,-2253.8648120943312
36.31,-2547.62143465841
36.32,-2852.956193467575
36.33,-3146.535385033758
36.34,-3416.572345823259
36.35,-3604.195304753246
36.36,-3636.7907628019016
36.37,-3480.2790322555384
36.38,-3144.3741144543947
36.39,-2665.6687628520253
36.4,-2113.360044804968
36.41,-1541.0383354288213
36.42,-967.3521333002301
36.43,-432.83910469345454
36.44,-22.77101424787579
36.45,199.38041972671343
36.46,217.62871795304562
36.47,53.22080192617706
36.48,-222.59734015501135
36.49,-499.84720279274063
36.5,-722.0430014559188
36.51,-898.6695256528267
36.52,-1032.6696726428652
36.53,-1098.9281102136995
36.54,-1096.5260352438327
36.55,-1041.5625533905886
36.56,-938.7014494759878
36.57,-793.2136422103899
36.58,-601.6564381770963
36.59,-343.6278588299994
36.6,-14.858446727686795
36.61,326.84141640398946
36.62,591.9189642282627
36.63,739.1350867775548
36.64,771.945861555301
36.65,711.4948906377315
36.66,591.7118196731581
36.67,424.20519983753934
36.68,169.43776676454382
36.69,-182.50116929635894
36.7,-531.8305230132556
36.71,-749.0427504864163
36.72,-808.2130681003872
36.73,-773.023634015293
36.74,-730.0346610619491
36.75,-757.4770437966985
36.76,-855.4762505781109
36.77,-930.7137180419866
36.78,-913.8975766924074
36.79,-835.0882733918713
36.8,-747.3605405093623
36.81,-658.3236454035597
36.82,-553.4453873001391
36.83,-403.2294787211707
36.84,-182.1163009078649
36.85,63.70538993476061
36.86,239.84426068084218
36.87,300.80006546071803
36.88,260.1577315899811
36.89,158.0569087204487
36.9,38.00572442662718
36.91,-84.50089056943457
36.92,-238.10936761907618
36.93,-426.78340811271386
36.94,-588.614976594072
36.95,-678.2625863701152
36.96,-692.0219586927852
36.97,-616.339586824461
36.98,-453.51465272289107
36.99,-255.45889620403472
37.0,-77.03379480080713
37.01,79.47951241055291
37.02,224.01405561547543
37.03,328.3892394511512
37.04,371.4169977820966
37.05,351.57965765341805
37.06,254.9444932574189
37.07,76.3588744037753
37.08,-154.78888329189556
37.09,-380.60803275141
37.1,-565.5779901025925
37.11,-702.3507754950315
37.12,-787.2929176622215
37.13,-823.4714474089732
37.14,-809.9289946995583
37.15,-745.8330278121825
37.16,-653.3777609679422
37.17,-578.3745239657457
37.18,-569.0866134136262
37.19,-637.5055112975184
37.2,-760.3065527171497
37.21,-898.6250199634477
37.22,-1031.7970000367789
37.23,-1162.4837016054882
37.24,-1282.2269151762825
37.25,-1365.5170281418782
37.26,-1390.8700628272643
37.27,-1359.604533632568
37.28,-1309.212504391583
37.29,-1284.9555226972695
37.3,-1309.0488415026025
37.31,-1361.641097643414
37.32,-1384.6137678944444
37.33,-1308.8647014393712
37.34,-1085.8948699779367
37.35,-713.2344727330111
37.36,-201.5079366101405
37.37,428.02627652900986
37.38,1099.8526002959145
37.39,1712.3222691342667
37.4,2197.761235311887
37.41,2519.0644840231157
37.42,2649.401358518603
37.43,2585.736703120701
37.44,2357.366374600413
37.45,2003.6718779909809
37.46,1577.4215007072469
37.47,1175.850142277512
37.48,889.6468577894053
37.49,735.4719592689355
37.5,673.833862538952
37.51,654.8168791175535
37.52,641.42213057231
37.53,604.040377971657
37.54,568.5594586095608
37.55,596.222623925218
37.56,703.6755624036427
37.57,864.9811331651651
37.58,1086.8140135891942
37.59,1389.6640689940382
37.6,1766.795193316844
37.61,2192.467022734844
37.62,2653.7337806127566
37.63,3122.726874487747
37.64,3576.344624536337
37.65,4019.0664387995457
37.66,4458.769966857075
37.67,4864.90430114551
37.68,5183.163167842627
37.69,5366.472621475471
37.7,5427.286997008148
37.71,5405.406921740296
37.72,5313.266871755788
37.73,5144.0854878837135
37.74,4914.812135179645
37.75,4637.292344872952
37.76,4355.250303079481
37.77,4175.780415956868
37.78,4176.932274298408
37.79,4317.853538823602
37.8,4544.686539543731
37.81,4824.970874425664
37.82,5090.684230945881
37.83,5249.31609258474
37.84,5266.266353951693
37.85,5109.469065850561
37.86,4737.494221725796
37.87,4197.4762800968865
37.88,3606.8489311307612
37.89,3022.776417498323
37.9,2463.0730899543646
37.91,1968.5315768632522
37.92,1590.588909967003
37.93,1345.1213841520068
37.94,1234.0985619609057
37.95,1230.3478799977163
37.96,1241.4896753717633
37.97,1153.7329570434445
37.98,911.8530823799425
37.99,535.1980641896685
38.0,72.85264903273878
38.01,-436.40171804295284
38.02,-945.1168016637093
38.03,-1398.9456288211775
38.04,-1756.4863875134004
38.05,-1988.034690162445
38.06,-2083.893203987828
38.07,-2085.67359259717
38.08,-2083.419108022931
38.09,-2138.891778266581
38.1,-2282.8413866805795
38.11,-2543.4228819024247
38.12,-2946.7249480531664
38.13,-3484.747984844421
38.14,-4108.272014365829
38.15,-4715.334714072338
38.16,-5184.39433540525
38.17,-5447.613407496048
38.18,-5520.431640748852
38.19,-5442.945537206376
38.2,-5275.821486501533
38.21,-5072.812411707164
38.22,-4857.958154059525
38.23,-4650.245769063597
38.24,-4513.773178306699
38.25,-4494.262235041068
38.26,-4580.733297189971
38.27,-4746.067666709403
38.28,-4980.789368697481
38.29,-5238.272129966978
38.3,-5479.094291231622
38.31,-5689.889377280985
38.32,-5861.38920572259
38.33,-5965.055319827273
38.34,-6008.601122506749
38.35,-6028.644164114233
38.36,-6020.647651002671
38.37,-5931.545233454268
38.38,-5763.933033144337
38.39,-5558.649268061944
38.4,-5357.4433158560005
38.41,-5190.783014736069
38.42,-5080.296411773156
38.43,-4982.316177826457
38.44,-4819.071196808644
38.45,-4576.054070260261
38.46,-4289.493672330367
38.47,-3959.5567583481907
38.48,-3588.2214223503724
38.49,-3186.0704984089134
38.5,-2757.148187686159
38.51,-2325.3479013045235
38.52,-1959.021608390044
38.53,-1687.065392314191
38.54,-1479.5603010828381
38.55,-1308.192128442495
38.56,-1154.834882524844
38.57,-985.487889719892
38.58,-812.8997319824557
38.59,-670.8189089610171
38.6,-530.6377755871669
38.61,-360.43662111802325
38.62,-197.4805234697646
38.63,-82.99517962007974
38.64,-18.89910665786452
38.65,4.882414474275952
38.66,22.759317907757143
38.67,124.09301860038956
38.68,370.32430268351237
38.69,732.0412302516578
38.7,1149.0048345228577
38.71,1554.08204679556
38.72,1888.8318678510084
38.73,2139.3932114730897
38.74,2334.677098480212
38.75,2479.2759491259458
38.76,2545.15731636152
38.77,2532.666492987928
38.78,2462.8143348866593
38.79,2361.97625992871
38.8,2299.5771155831094
38.81,2321.9658348816924
38.82,2386.325788311961
38.83,2439.5564314412463
38.84,2506.785200727885
38.85,2594.3812691326675
38.86,2654.076478827253
38.87,2681.6570357589376
38.88,2701.7467219764935
38.89,2671.879759184486
38.9,2561.8448620492595
38.91,2428.463615400969
38.92,2315.444806938407
38.93,2192.065682464738
38.94,2072.263881608661
38.95,2016.1236683502375
38.96,2043.8680930034761
38.97,2128.5752966752752
38.98,2264.8185608503463
38.99,2456.3546640018976
39.0,2670.7481466097415
39.01,2862.531360306873
39.02,3024.6394634104045
39.03,3147.0096888026474
39.04,3191.7681658488905
39.05,3152.746717274192
39.06,3105.402283706425
39.07,3093.2146871779314
39.08,3084.738126684889
39.09,3064.600379397068
39.1,3055.575295679258
39.11,3034.324200380148
39.12,2977.1230103696034
39.13,2922.6772864626873
39.14,2905.1937488875224
39.15,2906.8246355652927
39.16,2928.505253092775
39.17,2980.171596322145
39.18,3046.890303876138
39.19,3109.4884409540227
39.2,3203.2382521506256
39.21,3366.208153523792
39.22,3597.5648379199947
39.23,3875.172935070975
39.24,4177.652315983175
39.25,4451.181874381682
39.26,4642.22776106361
39.27,4743.461545813095
39.28,4784.9128738339905
39.29,4756.908256512994
39.3,4623.6780401862125
39.31,4387.586550055589
39.32,4087.6981216878035
39.33,3749.626126029601
39.34,3405.9764982329943
39.35,3097.910693845461
39.36,2830.113123394532
39.37,2576.4434679338738
39.38,2339.115793809273
39.39,2116.7171605766735
39.4,1873.9282692055126
39.41,1570.3978134879367
39.42,1219.0770821028789
39.43,845.7938372051384
39.44,470.0105316314742
39.45,133.53201437317063
39.46,-139.83172438989135
39.47,-350.33540869300214
39.48,-491.19024027248815
39.49,-571.1066127857704
39.5,-630.9344987448118
39.51,-730.3525427800877
39.52,-927.1239215695484
39.53,-1263.1461641580772
39.54,-1711.2528866774785
39.55,-2171.6576851129184
39.56,-2587.376603224603
39.57,-2944.18910466276
39.58,-3208.7904180236746
39.59,-3363.9852650936177
39.6,-3427.387019621561
39.61,-3394.1217052822158
39.62,-3272.160439090789
39.63,-3131.2972178686814
39.64,-3030.587320954051
39.65,-2951.3883939312705
39.66,-2868.1119281246247
39.67,-2769.5151539976086
39.68,-2632.793847683446
39.69,-2461.056363014979
39.7,-2308.301179884022
39.71,-2209.730444074576
39.72,-2185.115835807786
39.73,-2253.6935621858993
39.74,-2413.4489350881886
39.75,-2615.360235381426
39.76,-2818.577884928043
39.77,-3013.539815676727
39.78,-3196.889313267319
39.79,-3355.714441738415
39.8,-3492.4530658701274
39.81,-3605.4120542680353
39.82,-3707.042210267894
39.83,-3814.9920280566707
39.84,-3939.8614526740266
39.85,-4079.9805159846646
39.86,-4221.99970269726
39.87,-4336.138830035131
39.88,-4417.313376300366
39.89,-4493.443758924114
39.9,-4588.708361096724
39.91,-4667.781112508372
39.92,-4696.457438194212
39.93,-4661.994418982059
39.94,-4531.486534644452
39.95,-4278.363647445614
39.96,-3948.3487249066425
39.97,-3606.3108105673177
39.98,-3284.4105804110095
39.99,-2997.821981186934
40.0,-2775.8566115398567
40.01,-2607.4928073681317
40.02,-2451.839822690988
40.03,-2319.7693314171693
40.04,-2282.398058964527
40.05,-2346.033661121442
40.06,-2434.578728839575
40.07,-2480.1826501341293
40.08,-2453.310932699676
40.09,-2322.5444816615227
40.1,-2098.302553454724
40.11,-1846.9038190674125
40.12,-1591.409766698567
40.13,-1275.1019839017831
40.14,-891.3715048168402
40.15,-521.5287269818778
40.16,-230.10395658009148
40.17,-34.27166761836178
40.18,62.695346261051405
40.19,101.99862028377731
40.2,166.48248460027835
40.21,302.6706946260424
40.22,463.36674337534674
40.23,583.070453449395
40.24,652.1719316640889
40.25,669.8662867720105
40.26,618.323507773836
40.27,502.24338587351116
40.28,358.09807912220214
40.29,218.345225374809
40.3,106.20774384221377
40.31,75.81636995184772
40.32,175.03133516807782
40.33,385.79909267028364
40.34,666.0623416114918
40.35,975.1064795279206
40.36,1263.6793011929547
40.37,1478.4719997811358
40.38,1600.889703745053
40.39,1653.7459289713581
40.4,1665.3854973219914
40.41,1644.024993337379
40.42,1600.5091788872078
40.43,1560.359243971429
40.44,1545.1316516707725
40.45,1568.053177052711
40.46,1647.3737707834628
40.47,1770.5245914567217
40.48,1881.775130956499
40.49,1941.2502657223688
40.5,1985.1180795322093
40.51,2058.8186914303983
40.52,2166.451275846281
40.53,2292.9051894214417
40.54,2415.135703731407
40.55,2499.647844921697
40.56,2557.7444115144094
40.57,2643.2036957025657
40.58,2771.6346420047657
40.59,2876.1361214818785
40.6,2899.686969414266
40.61,2851.003142001144
40.62,2782.856068862434
40.63,2760.5217026751325
40.64,2850.4812459854925
40.65,3059.6566343155614
40.66,3336.615530022818
40.67,3629.699029301787
40.68,3934.6617575432115
40.69,4242.775539047033
40.7,4511.751007372651
40.71,4694.247280351339
40.72,4772.876558715439
40.73,4738.843734416662
40.74,4604.203058146455
40.75,4398.574954326278
40.76,4159.426050480029
40.77,3917.697243581916
40.78,3705.001939381112
40.79,3538.052672929341
40.8,3401.861944132906
40.81,3252.526116392241
40.82,3058.134698152094
40.83,2809.499827329608
40.84,2522.1725499319527
40.85,2213.2866377123373
40.86,1891.80564896422
40.87,1553.6605441103031
40.88,1213.306478624031
40.89,904.640078729456
40.9,659.6310436569174
40.91,486.1665073426796
40.92,379.0677601594616
40.93,333.44450053163393
40.94,340.55108475131607
40.95,376.14441449085285
40.96,412.47582325075086
40.97,419.60583470868943
40.98,379.98559952030735
40.99,300.82267561604596
41.0,205.36854210330864
41.01,93.09408666566478
41.02,-70.82660164426207
41.03,-302.75056774910297
41.04,-570.6299771436964
41.05,-807.659382590416
41.06,-946.9015991690253
41.07,-956.7811131976911
41.08,-846.2808538944593
41.09,-664.3834599245283
41.1,-453.8090414510779
41.11,-220.82929164517043
41.12,44.458908619684856
41.13,334.2268342175184
41.14,601.2015607217207
41.15,805.5116903937796
41.16,936.4707207088524
41.17,988.1146323465605
41.18,967.2554576972406
41.19,891.1852201155061
41.2,769.8968825013104
41.21,598.8409034438799
41.22,372.64180509683763
41.23,101.52343085208905
41.24,-213.99028873013202
41.25,-561.1483344963184
41.26,-899.880259029071
41.27,-1193.3033452929956
41.28,-1417.4937126197551
41.29,-1556.3983811774553
41.3,-1614.538848487614
41.31,-1614.0639020370122
41.32,-1570.0358493649844
41.33,-1485.4337060096573
41.34,-1369.342466444969
41.35,-1250.5383774664674
41.36,-1182.0967829969425
41.37,-1211.1390293336297
41.38,-1358.344223826183
41.39,-1603.1892483813108
41.4,-1905.8230122916373
41.41,-2214.883193161555
41.42,-2499.7780708721166
41.43,-2774.9490901756326
41.44,-3070.82736895873
41.45,-3389.8195415241044
41.46,-3718.6548531378144
41.47,-4014.4619675007984
41.48,-4222.384775802768
41.49,-4311.5770499267965
41.5,-4301.542399801559
41.51,-4227.333482415869
41.52,-4102.123615666674
41.53,-3919.3186429032708
41.54,-3694.40752890521
41.55,-3468.068328048505
41.56,-3278.3403867041025
41.57,-3140.213889460354
41.58,-3084.76428610703
41.59,-3116.4552365156997
41.6,-3181.3598164001155
41.61,-3223.3222187374695
41.62,-3234.1821275190046
41.63,-3192.568629817093
41.64,-3080.9977578457883
41.65,-2939.2079409333464
41.66,-2815.8361449937056
41.67,-2698.143435853444
41.68,-2569.574247022603
41.69,-2444.3571174562744
41.7,-2342.03833213365
41.71,-2268.9872389897537
41.72,-2238.240616600334
41.73,-2244.7997698534073
